name,prefix,status,condition_bytes,target_bytes,condition_shape,target_shape,condition_dtype,target_dtype,condition_sha256,target_sha256,mesh_path,mesh_bytes,mesh_sha256
dg00122.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,f2b9c9e86ee153f74ff842eceab17acc279d6eeea9ff4b4866a9c26912bf9ba0,5390e72b963db287e7ea2b0fee5b2a19fd04c3b448a19139fa46d960eb54d5d2,donggan/dg00122.obj,921737,7e9108e53f2be050bd5e0a0e964e1c37e26d03c1edf12a7b0119c044a29b0805
dg00123.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,8eb68c8dfb402093ebdbdd769671f65c9280a034c35b50ba3b4753ec4b16a62c,8d71c4d1fed60d8da9730af618196776527b78abe7069b93903020a93ea9c253,donggan/dg00123.obj,890930,a9e3089a7cbc560d23dcd9a5238ec8e27bbad12c900f502734279f9ffd935796
dg00124.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,b2b1fd7643fea42e9e16a6e6285273f64ca6a3930273f191e838a569d69ea659,e615f2981bdcb114e4b9a00c7fac6292d8a371d5e352b164322d77072902b99a,donggan/dg00124.obj,986084,998fece5e4c6a1633525cbfbfea549da21257d5aea9fbd5b17b24b6d709d9151
dg00125.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,076a4d7e3c5ce84606577e4fd76bf1cc8dae076198063bee384e3e7db6d09468,7755e5e933d783ed82cc51654c2bbf6373f86a81f24c95bd5e019764a8fd36c7,donggan/dg00125.obj,888940,40acdb6069217031ac593b525c3c09e1569a296e5b3330f2a8a160f71febe648
dg00126.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,0732f5401f6006a736b342ed6235b08f1d2bbcf0fb2a7b028bac231b1b74c535,83bfe8ebf18399aacd37865863d4271cef3260af51f9ac06b2fe4a800b137c8d,donggan/dg00126.obj,1070565,4b287483258cc2355833c8b82c9d2da77cdc45e02d3415a19cf3eff7c42166cd
dg00127.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,da9557ab42845421c9a6758e3e286224fe39a89e2fc68ce16d2cd45404b6503e,a396cde521957eb88105e9a18816dad8ce280920077b9ecc002b3d9f583f42f0,donggan/dg00127.obj,1087707,3ff6fea0814db4355d882f5f13ece2ebd40afcaf1326597d00ee84d5948956a4
dg00128.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,a185c4e8f4f7d5a86571bfae9d544df5765961e127edb245a4666ec1cc03f521,99d0055f552163df7b3721c80e4d7a7250d69e97df07e671e21a995e528a93c3,donggan/dg00128.obj,1057077,163cc4e9a9e69ee8750e6fa52b9022a7cffa171625e4e3cc0cea43d11df4b940
dg00129.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,ab4b139dfccdde48e5683f537f35475756a4aeeab032dc02d6f02502c1421ee1,3ac745fc650b58e3f3a0f04179a0fe94d67e8dbc4f176474d22a29f234a47e32,donggan/dg00129.obj,916317,94c8c7afde390719980a890d77a18e685c6d74ed0e5b3b084c07b370d2ba0cb0
dg00130.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,33c45be7136c966a3a9b40882400457b271b69a8f760372c6de3fc4b595fcefa,08335c0e80db493f74648f93f9a2a5cbb58447aa444cc1edaa3ed576f76f1ae6,donggan/dg00130.obj,1108191,dcb4d0cf85da8f3a77ea47c9472ad4e52965158697d5e42b20032b1b735a3623
dg00131.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,76338ca8dc9204590c97a6309529c7ef49a3534b56b28bf7a6cacf2552ce662b,fbc5ef253ac5d4ece100579f0c4216505c7f0379e954d3aa6ea679acb456dafc,donggan/dg00131.obj,926643,894501666dea32cc02687705698a49b42bf7a8ddaf8453ff0d6e739e76e5f5d0
dg00132.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,15a2cd4f78161ab2377cb8d4584089298f260e78cfa36adce4814f0d8af7dea1,6969508c4b021dceb1c82fdee46f932fd0481afb28ea4b4cdb9f3c69a551c002,donggan/dg00132.obj,942020,0f23ee999c671fefff6a8c04066d4e68b52a6bc09e1092f680980539dd6dea56
dg00133.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,7b0934fc27021d65bd8b30c57c6245018ca6c90c0dccac1ded5cd4b14e3318ac,114c81f5033b742526bcc745c7006adcaf990f2cb1ae1bc984ea659af72901a5,donggan/dg00133.obj,876874,9a2916516c7214da217c7481f8ab72166f9d647292d639094c428d6e426645cf
dg00134.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,5018cbe9d193c6cfcd5c45ffdf077fdad437ec180fab39c27cd04455a780fe5d,c08e0a446b784a2dfb108ec6fe85e4eb9614f71c5123db616e9397afab8123af,donggan/dg00134.obj,925147,8a172b4ec2258f57905ed00f599a123bb52e35ae4218f313073165e3c330f0d2
dg00135.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,72167ac47eb6239cda5cfa72839dd5f856ba9282e9e3566ff51a9f08981d7f41,4bac40444c80a20a5751cba0020de772b6d775cd212ea9ce3fd79e4b53d7a250,donggan/dg00135.obj,1088449,bbb21c3baa345b7e9cb8a18eab87945394578a114c92899a861164046e7954e2
dg00136.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,d485fb0759f341b6608a612820575eac9c15d6ee3ea4471b082b1f0be50cddce,14ccc4fb9c0235b6a1f349c912aaf5802d18cd9da1925c7db09b4b7ee2a8bb44,donggan/dg00136.obj,1068444,dbe9f68dceef94d6b316146dff3d688477edd70cbbf1c4b2300ec9dfc92fc9f1
dg00137.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,b20f713f734ed0d65adf7c0d39e83f9d93649c769000f8a7769d2a00fdaaac45,4ef0b93581d8f40b4fb05b4c54d67d2be221dae4a79c057974b1a4c05ce3ff9d,donggan/dg00137.obj,868871,46bfd4111f4cc6dc66bccfe4aff50f2ce7afc88f09a9ccfd3583515d3b53eed8
dg00138.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,b30cd001b2f05169417fbed135d3520de0f5267eac5489b198ea657f2fd4041c,3a20d6b1eb0e736c2ea50edd3ce9fa84aa8c08e02f7e6c793917646fcf6a78c3,donggan/dg00138.obj,903907,5bff85b64703675e55b9163efdaaa4ddac6fe8cd1473d0fd0a3ae95b24a5c7b7
dg00139.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,08efd8089f23ffc5a998a48d7de7d4b123ed04d0493e56c97401bc3e288d7e1e,d71353283eeaef0344307de2eaa781bf9945fff37e8dd1e1792d51384948db3d,donggan/dg00139.obj,1085202,f9508c4bcbbdfb9f44a04008a8b5d78e73f3a03cffd8c33ce9526d0d8a16e6ae
dg00140.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,1b68bc6e2861831f712ec433d53a08ddd95c78386e223d5b0952597411ec037b,0e223c7f84433703cc520ff4793ff6510368b9526557d58f9d9255c245f01bad,donggan/dg00140.obj,1050748,c77c15a1a8e6f8a30a3d8f6b3e84acfcfc3c79199a523490dc1a526b44c4841e
dg00141.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,0f0a1f0100f897c04ef949240a68be31237ea910ada358aeddb2a49a411a21ac,17e078d81ce5003677aa5720306f826406798b2484525245592fd4074b70cf45,donggan/dg00141.obj,892135,f43c3d5d66077d7c1bab9b90377988596d70d3c966a1cc92c3147950f3b043f4
dg00142.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,3e2dc56ba050fa992d092ac0fa02cdc8f950b65c0f47da04d73d9fdf670d376e,cc117d82171877df0e54725d2bdd93768f13905b37dc82db6c4f209c90db2caa,donggan/dg00142.obj,1115136,3c408829a60a4b7a59f2ebc1e4751af5a04ec28f942d123e3fefaf6ad4c9ae3d
dg00143.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,5803b64466f272bb351e7aa0e84b9a9347e722c989cd10754243d65bf6c8e047,6b704dc6c86ec274904da05330885863abbc5eac9b6c99ce74f3b7530dd880f2,donggan/dg00143.obj,1060739,b489c5be47078060842dc5663be92293d7d508bdc97b66e5d24caed23130cbda
dg00144.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,565a43ec2f298de6472d73587226de06f378da95a6102eb2d4cee491e7df3a9f,d9a095185f811faefd2bbca1b64ae7a0ad386f25759ec99a7499a0f7c198d3e9,donggan/dg00144.obj,941229,7f653f01a4bf8112f241d0cbc3cf0b34339220c5aeff84a577b47f242e0b75c6
dg00145.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,7592ec6bdc25720ee72cb17c371bcbc8148705d75c48aadf3238b7536cbddde9,fd8c57a44431ad845ba95a8c1aa0e890f9a1132b3358d433204a2e99379f57c2,donggan/dg00145.obj,883190,6e0c008d46ca09913ffa39e4a2ba555ec88e39b5ab3dd068a73c54ed6cdf0845
dg00146.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,a4d09320eb5103fe59b75a3e04bbbe8582b32caa9e020cbc96ef666a36050088,4a7759a50f46aaab20cb4eb46674437863b8c49f7f65467bd3d8e9c5eacb75c5,donggan/dg00146.obj,1055270,9b6a7732bd234df5ee39208fd04deee38dad619c2918f16973d1dab9d2d03f6f
dg00147.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,a6904a43c294e5a2606c5a96be9b73d9b17040e8fbab1b567dd5c3abcf1cfbfe,eb72c4c76ef0de9bfd6804371e3a73820722586cb51e205ffbd52bb0c9352bde,donggan/dg00147.obj,1193341,9df649d1336a8e05bacbbb34da3fdbdfafbcc27dbd41ef61a3dd25a37f357f18
dg00148.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,740e4e76a7df443a8607f8624c35216e5ea3b871b935302d98e256c1d447b042,3632662164e28509bd4b91bad1f93cf2664580d6650dc1ee6381d5b348a8ffd9,donggan/dg00148.obj,1042955,1bd248dcc4ab2e277273b34978c1c4d6354a907d34e0fd7a3c82b0a46d4586ad
dg00149.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,9232fe51b3924a2347ce6fa3ec0cfdb8ec3982af73af5604130551418ba4cc8c,28cf59dbe9405802cfb88bb4a2416c70e936bf72555fa4c124f36830c8bca577,donggan/dg00149.obj,880543,1b66219381ae49447eb29ef260720a8f12a5994ed1bb0d3fc69655e3144e80d8
dg00150.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,8d46f46b770bdff211909304a32f650f2392a5e31b7e175b5bfe1c7ac896a5a4,3eb8b2ccba125d1278a6a40f1e72b89f06d8b87e4222718c4a79c5bbed0db332,donggan/dg00150.obj,1038661,274dfc5f2b4ca2471c6099a337dc989f39e46ac1b63cf4edfcdf282d55b0160a
dg00151.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,b30cd001b2f05169417fbed135d3520de0f5267eac5489b198ea657f2fd4041c,a28ae445ca0dbf61fc9c9306394c20286099ac7b4f9a5a1daee7b9b75ffd35bc,donggan/dg00151.obj,1072131,33c9c0fa365dd5e5c1761e0c8cf43234abd2b1f43a6dea1ac958f4739f0e07ed
dg00152.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,f113e7a35fc3378c9aaf40e04f0f15882882243952ad5cee13281334d04cec95,16a66b4626f96456e8b9954402f796238d40b241bebcb377eb4862ddac7c5b72,donggan/dg00152.obj,892469,ece69727ce72365123e7ea50834ddcb216477985295435d93dc989f242013ea7
dg00153.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,08efd8089f23ffc5a998a48d7de7d4b123ed04d0493e56c97401bc3e288d7e1e,52bb9e7e432483ee279a50a622ab70366279eac6bf7ad5b968ea77b89c74b939,donggan/dg00153.obj,1068736,9056f8cd76b12c74a2c3a7d26d2a18120bd411caa0a2f021f1a8396d8035d142
dg00154.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,5234596f9c9e43a87692891b316d0006941bdeac01ca008676bea125130d2b2f,e78c2f762dea9fbb9abc1db1bc67df0864a9b2a46541834b88457241b1e3f64f,donggan/dg00154.obj,1092746,d38962dcae4dc292b9e7a07996cbb4160673948fe7ead6a03344f1c6fed7a94b
dg00155.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,c2535441f098f4ec1278eed3dbcc1e3a13aff317ac0671f7788dd00ba4d931f8,32cc4ff9c39e630d31b047e0de9b642134391a8a6e62b512c72a46cae5d0e9e0,donggan/dg00155.obj,1083275,64e32b10ae92b714500cc8c168a8b2cae57d2f9cef41faf598b947f35e75c5d3
dg00156.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,3a203fe894dda83692b0ab8baec2e3c935dbf5e937dc4c606871a0220adc3967,652cd0bc36da342325c5ba0799d26020b0943100a1671181d720662bf33e0336,donggan/dg00156.obj,1096637,a70707709717703f248a6f841f143b045fa92796334781658e1d4000bd2fe67e
dg00157.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,f6c80220dd79ee4932e4a8ba54ed722fdecfac3b61d37dfe9037581c039d9b60,afb02c5e79624087b5d8b40278b821c329ecbd6651d00fdbc38253231b5f60d2,donggan/dg00157.obj,1042196,74507611217216a3f5d6a5d7233d321adba5b9b1f34180bd9771668e502a9023
dg00158.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,5d05cdd5c61e85746bcd40ffa31f9487bd438cf4d5c94e89dcfa54557de4fecc,aa48fa609c849b3e169ab7e4c5699ff1bf74376c9011d5ebb5e3c126c8745ebd,donggan/dg00158.obj,1011678,962bd6f58f7825b94d629c3c648d9d3142b374e7b3a1e20b79552ef33ae0140e
dg00159.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,ffb52575b951c132ce6918f51203555ed880d437f48e0ebb279cb89cbb22ed3a,fad8a24fd3e5b7baf8855130ce4ab6d213bf53a63381bb553ebe5f49af427520,donggan/dg00159.obj,1030971,b8cc89a00bd6c09f30509a1c2fff6d60712f3794985a225e2b8ad5c59ac39d90
dg00160.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,da903dd12838c5ccb2257a13f8cfeb37b51a421a6a8c210b54ed5fb9bc331268,173b85fa386a7ea98f5f5f0f20b489954451e626fcde50bcd46be82783c5d40a,donggan/dg00160.obj,1141655,9b8c61dd268e8824a1187a2429d7b090b96d540e58d4184056081e8e6898b4bb
dg00161.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,a475daf00e639747c654b679096e6fc0fc83b67f4acdcdd42f07d975f0a6e74d,3eb974a4011cd5d57798a4014738d248af9d84cae574d82747a5bbdc81471146,donggan/dg00161.obj,1124646,1910961451e320c6e88cc1657895e1152e7db187885d4ff5c7775c562bbc6622
dg00162.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,c5c23b203bacc1a9dde7f68ec9a2297c76015fb9c5c70a76cfb95e419d761c83,5160eb7b3fcb31839fae1753cd6dd323de6266b63aab59c9e2e454e97ad49fbc,donggan/dg00162.obj,1067746,7148b5fbcce9acac1aec8490d85ff172ab1db58b305885bb741eac2247e635d6
dg00163.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,3b392c62b78334bac3695369eec087d7dd212a026c0ab01c23ea5c6c28743f3b,0b7a7092804f26ab9e2fb5ad535c8b5c83e220b8d23398bc388f9d5aede0f904,donggan/dg00163.obj,1008297,95d737298fd937a30f1dfc031642ef6c812a6c2489589ba59c480daae20e7e1e
dg00164.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,2f472e120cb4f7bed6bf974c92ee6f95a5ebfb248a8ae99e4e3c178763e6bce5,762175ab32f01a19d88fb624fd6deb30288f5032f2bc47c69022284146aa16cb,donggan/dg00164.obj,1136920,65075c376af49e80fff80cce87741c73af16d92cbb4b71e20bf28810800850a3
dg00165.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,3b392c62b78334bac3695369eec087d7dd212a026c0ab01c23ea5c6c28743f3b,55f71b1f3284b25c9153130f37f0dc8efdd1c04d147a40e59b9e1f8b51cd06e0,donggan/dg00165.obj,1087444,4a6f6517cc56df1cc9db08ff1cb965010ec4f9dd56a549f6993916e975242730
dg00166.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,2f472e120cb4f7bed6bf974c92ee6f95a5ebfb248a8ae99e4e3c178763e6bce5,2e6a2e7e33d12e95969515dc2a0e2b9077ffc33bbaa371470a644cd3f3f44af3,donggan/dg00166.obj,944607,1291c6a4059b492cd4fa6055616e1f509beda56cabba9466e6e1213eaec5d40f
dg00167.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,881524e7707b7eee9661960d6ee038813a591335c4c728dfef87caefeb24d693,261becdb484f74a6d71d545a4123ae1960cd13e9474260484f21e22b27be6978,donggan/dg00167.obj,1063015,d4b53ec4ccdfe95388147405b910f8c1de97cdf850266ac002e62218a3faa0c8
dg00168.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,c5d32cad14b83277e2cddbebb2dd76cac60e0722dd031645a43671840b14f978,b2321a167ae22e920da94fd140af76b00c521365696152cc5530e72a03fd39da,donggan/dg00168.obj,1112492,8946cb2d30604a1b962bc086b61ee14f30a16d182c2d27542c7309a72675ca61
dg00169.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,27f26953dc74371e475e3a8fad8d2b50f35044e4749cc16175c77faa2798e161,7e47910d0fe120806d697c1c528e136193e8f93ebe0ca971892e2d3e34dc4add,donggan/dg00169.obj,1110890,67c49cbe74f24642d55d409d081b695e66e7a7be9f2b50eeba694762394f8146
dg00170.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,27f26953dc74371e475e3a8fad8d2b50f35044e4749cc16175c77faa2798e161,0f7468af5fa4a93380300d025c739b575064121f1bad76553cfa24d29fa44db7,donggan/dg00170.obj,1088672,4e92fcca83844167038f6b3cc0353fb565edeff8744673c654eabbbb14f1b57d
dg00171.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,a316db48ceaeebf0b67dfb7b521c38f9379c3c56304ae52343263c1f01899f9a,d21ec703d949dd1794df8db267a0393e27aae4d001c216bc9b4220f55d1b4597,donggan/dg00171.obj,1102956,c2004e7f22c0871d823b0daf30e1ffe5170815601980803511b9ee2f1c02ac98
dg00172.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,29ef61cee9343df8f7b87649a8e8fae94b310c753a64f4ff30b2e4d0f77683b8,384c5c8021e356ba63f509c15126c510d31a5568004506760595daf9b9508aaf,donggan/dg00172.obj,1101975,666716004f69c6b83b779693f070b12440147eac29df9f1e80b2c38b38d35a5b
dg00173.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,5aa94ea80f08a18c64df295c1cda0fdbc5e5306f04f1b7614279a56c83dafdd0,b42e5ba8a18463ac30216ada478ed94495cca815be51912cea9d98d671544a10,donggan/dg00173.obj,1116428,5bdde07972d3c5fa71b532edae8b76fef29451270d7696c35f619d1a74a38ae8
dg00174.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,418c489ee7a98c0734e9b37e5176a965f8f612632295011a0952342ad47a9aec,a3d2fbd64cf7d26253a2622ad9db70f2cbe21fbf04d987d6326df997f00d2344,donggan/dg00174.obj,1097098,49d681991992593e5bba102a043dc39fd02090a374910587196adbe5a971dc31
dg00175.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,26ec4f6ced48b754856e332535edc1af0f518d9aa7d234aa6dfe9cbdff1c21c8,f9e322220b346a1819476d00d3a6a4499e8513c5ddd8327a3eb54e39f6134973,donggan/dg00175.obj,1044993,9cd5721064a63f1af68ed391149098d0190f90770200561bc8f0d2088cd42f31
dg00176.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,962932ff921fca8248072539d5438b05044929d1b06df18ab35d8e9e3fff210e,a8b55c5490184a225ac608cb3cfe28e521b3c0328c63777b7de10be70b469c09,donggan/dg00176.obj,1135359,a48e2185701fdc307fbd6e01c2cfe226b12400be8012d90e121a29a97b54e80c
dg00177.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,8cf34529f3e969d5d2fdb2f613f5bd6db3de9e50b9b503134e5bb91d43f10abd,26ecc0d1e1f9355f4426f8628cd9bf2837bad3af7427000b6f42aa4e1c65ac8e,donggan/dg00177.obj,959723,c033ce833742253066ffeeec5176825ad2023a09f5f49f794067f3d60f440a43
dg00178.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,20a22b287d932947cb250b24ed62e1af2d320880a065257be06ee6493f0342b5,48f637ba8ec99a0003e88b21255700321c8aa140f3d91c4b7b0283b5ad7c2045,donggan/dg00178.obj,1047752,0b0b7b11b8ef27955dfbbdfd1627c882d9cf159ccea23b0064464423d80a95e7
dg00179.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,02abd8f63bef70eb8076803ddeaec1eacda89b1c2166f60d94a5a7e4d6a3072f,d6611d021f37fe53042286af67ba4f3162fc78189a0ee47706ac27b48f244e57,donggan/dg00179.obj,1152941,b24aac1589ea7af99d577a9983952badb9060fee7c0e2deb2707a83109f757c1
dg00180.npy,dg,matched,49280,49280,2048x3,2048x3,float64,float64,0d1ef3f81a060c67023edc3a68503bf1dd119633f7175a982cb8f28e34869f45,84b3bb3b89149ed6b1b09344cd22991f4ce6d08e0cefa62ac32b0ca1d7e4326d,donggan/dg00180.obj,960212,4285522cc71e2f7af3cce2a683214735af618820e3a8264dbf76c3d3f1ad0973
dm004.npy,dm,missing_condition,,49280,,2048x3,,float64,,ab401da6ecccc8c10ad94927ca2e6dc32951f9b9a1edf285f7b22faa2aa86cf0,daimeng/dm004.obj,767317,7960008faf4a65459b40b97b364435c5f686c1b9dba11350b6c92a954f605e66
dm00400.npy,dm,missing_target,49280,,2048x3,,float64,,488627c14247d908debe19c65205c5dd015679eb6861a52890a13ebf6e8de2de,,,,
dm00401.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,a3d74d13effa79a911a81a02c1d9984dc911720eb308d0b33a3256960e660f3a,38993e1df328a4e9faa8c05097edd4b844ce42298e1f1939800eadb4a3aa0a6b,daimeng/dm00401.obj,735511,7a812d2fac24a781220407ef7471b41f4cccf121c4e8199b57db9209153d2e86
dm00402.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,3b45e2de44273ee479b180237fedf30410d555b95c8bb23eb08256684806e46a,0dba5c7c9ef748abb29d9985aeca80f70429b01779295975dd2e0405f9f749a4,daimeng/dm00402.obj,721928,2593b6a82e5112b7fcd20fe0d7e29a4359368435171e092f7ff7cabee0211bee
dm00403.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,a33fb173726c7c7f720c9dffd17709023afd3cf25e51d76cb368076675984f89,9f28ff82610b39991c8d22ad29b836792c5ee9fc77b3e100b50f85d86ada2f6e,daimeng/dm00403.obj,788989,fbfc670cf9a36bf073f1b544126dd79b2c82a10a73cb05533b9acb9ef586d78d
dm00404.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,3d4d70bd95046f2a13a7f3f6b4d8dec0d98b40ca6b87a05d62f3aba55684c9ab,edb34ce4e20e7d651d28f6bcad009844edf52a991b1601595ce7b242dadb0b9e,daimeng/dm00404.obj,768453,91980933c193750cb1616acaa31f91cb3ee9ecc50bc341dc409c9bf7e3f0aa85
dm00405.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,9ce38b842921f03c4e5e2f2db10c1c2e788a062a75bf657c7c9f8f8629b3a9dd,01510aa495735588599d241e097bfd2f9efb57b81cab64f51a00e756453530f3,daimeng/dm00405.obj,745674,d189024e130cede74a7301e919d1900e683a80ddd16ecf5237c8bb95ba889c4a
dm00406.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,3f9d09b9ad41dc9827bf5f6be07347bf87a938cb70cab31dabd62f4dc360e5bc,54cad18e0e968c1ccd3f450e11679e5b2d133414ade9d21a7feedb1e6d67f922,daimeng/dm00406.obj,808604,6302cb7ea0ff66860ab76a91eeda5b262d5e955e7c333852a3934c64e09cc39a
dm00407.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,70d839e362fd321142f4dd3a10d0a4b982f70661b948e45cabf44256683b5432,62fdd84fc5b54b898278384fd2e274df670b233f47c004b98ff15d08ed60f458,daimeng/dm00407.obj,713598,119bbfe7a72d0d47033e52be85a5cd6c8ab318a89f5db2d5335a24418f02e268
dm00408.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,1b5ab0dd6c3d95593caaec3207abd442c73f05208237de47125fe770de3b4d84,8e7e44decf0c6ad5ab7cbe0edec1d8477659bacb2ebf29536740af02606405bf,daimeng/dm00408.obj,719421,eaebec6fd359fd3673d539f8303dcee964df97f4d735b72f7610b33061f65c1a
dm00409.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,6573d0b3f3bcd072e4765f3e0459a88348563af76fb7017a0d04c80b06cb1afd,9eb72edb4dc8d33e6179f87f8b7a3f44d662da5d07b5c500be23283936ceffc4,daimeng/dm00409.obj,793968,a066c5031da04262177b83a5c60ea2ef08ff4e1d92d3ef834f5e5c789cc2060a
dm00410.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,e0f6a27c5c9b6342476a606c1016cd5b0ed707f5824d20122a82bc52226812bb,bb7740aef119f208a04d6c3217c69e1f3f57e60afbbfe4eea4171cf2d7b96488,daimeng/dm00410.obj,765101,f44be99521b8304eabb4ccecea0253da17ea330f9c0510c9c702823def7bb220
dm00411.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,494e1063b1d0d4a5b7ae4bc121f74c8bd923eb16cc62afeebf2504c579b57535,6f7b929c0410be4a8b9ff165408e918aed8c1ec768fe4f382a023991d0e02cc7,daimeng/dm00411.obj,753932,ed894618c14c518bdc733ebf0d5e5f2609ee4c9e23d111ca17994b0630b05f96
dm00412.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,36d3cb65b485a50ce8f5ba75cce034c2b078a68f90923ba257d70800667b077f,9e333d9605e823e0986ac3e609e9a0f7d5666085060f9fdaefca03f86c7ce478,daimeng/dm00412.obj,813284,7817933c553c9cb17f95a9ec22e6d06c884ca56dc427d9e8c0602856e74c4d16
dm00413.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,0780abffef5b394d3f272eb20711f710f79c7ed4245599dbeeabf74744684e9e,aafc1b6ea50e18316a6d1e4f59ddb2188d9cd8f53b713b16623483f6e01603c7,daimeng/dm00413.obj,795148,c7445ad40306b4536319aff3eb301c0717c96d9af1b7bbf8e56c69e6c8192752
dm00414.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,3236088a2cf60279baaf1feb72f3b9e4f89cdd3847753f103ca21b2b207ed578,f483252d98d8a1ef4bd98daad2f5d04a92cc6872682e1a217b8bf9cee35c88d7,daimeng/dm00414.obj,825622,c09be47916329a0e7a512f76a129e1301c4933849bb8dc0179e7f7c3aefc6f9e
dm00415.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,b2ebf0b6ecd13f2abd802e301d77c850ff5a2d00918ec7f498fb877be01832ac,2f00a580fac793fb4b294fadd8a6da655d8653eef47d25484589e5a7ad3be0a9,daimeng/dm00415.obj,792224,6314d4ccc091dbac920e6f24bd002ad9e0c97c63e9faf3945e4248344b8293fb
dm00416.npy,dm,matched,49280,49280,2048x3,2048x3,float64,float64,6d99b5456232e9735a1dd374fa39b09ab993e0f25c354f076ff6da102fb94a1b,63d08a99f37a6619b8d582f6becffb6df119d291b40f4055a6586676c8e31b55,daimeng/dm00416.obj,752790,b89a1deee5886f6b38ae7eba9fb800fe0ae47ed707919c90421bbb7aa3532545
